x,y,codid,direccion,localidad,tipointer,disppdm,fechaimplementacion
-74.079566669999963,4.691096400000049,1369,AV DE LA CONSTITUCION (AK 70) X CL 95,SUBA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-08-22
-74.069562349999956,4.666955330000064,1349,KR 28A X CL 74,BARRIOS UNIDOS,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-08-27
-74.069077509999943,4.666588840000031,1348,KR 28 X CL 74,BARRIOS UNIDOS,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-08-27
-74.022442599999977,4.741035990000057,1,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 165,USAQUEN,"VEHICULAR, PEATONAL",SIN,1995-02-25
-74.062738025999977,4.733298772000069,1179,AV LAS VILLAS (AK 58) X AV TRANSVERSAL DE SUBA (AC 147),SUBA,"VEHICULAR, PEATONAL",SIN,2010-01-19
-74.104535409999983,4.750999970000066,1235,KR 115 X AV TRANSVERSAL DE SUBA (AC 145),SUBA,"VEHICULAR, PEATONAL",SIN,2011-11-17
-74.118742469999972,4.581656160000023,1049,AV MARISCAL SUCRE (KR 24) X AV QUIROGA (CL 36 S),RAFAEL URIBE,VEHICULAR,SIN,1988-11-04
-74.103706699999975,4.600898890000053,692,AV CIUDAD DE QUITO (AK 30) X CL 1F,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1987-04-04
-74.102083909999976,4.602172030000077,683,AV CIUDAD DE QUITO (AK 30) X CL 2,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1993-09-21
-74.066398149999941,4.632346940000048,293,KR 13 X AV FRANCISCO MIRANDA (AC 45),CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",1988-06-30
-74.093050079999955,4.603032830000075,622,AK 24 X AV DE LOS COMUNEROS (AC 6),LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1983-07-15
-74.066076342999963,4.641896251000048,284,AV CARACAS (AK 14) X CL 54A,TEUSAQUILLO,EXCLUSIVA PEATONAL,SIN,2000-12-28
-74.063593073999982,4.73071825300002,1343,AV LAS VILLAS (AK 58) X CL 145,SUBA,"VEHICULAR, PEATONAL",SIN,2014-07-22
-74.069672609999941,4.659080040000049,359,AV COLOMBIA (AK 24) X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1986-01-03
-74.082489439999961,4.674823080000067,551,KR 64 X AV CHILE (AC 72),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-08-13
-74.068638889999988,4.644616030000066,335,KR 17 X AV GILBERTO ALZATE AVENDANO (AC 57),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1983-10-31
-74.136401529999944,4.628334670000072,1352,KR 71D X CL 5A,KENNEDY,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-10-28
-74.030255829999987,4.716766240000027,1356,KR 7B X CL 140,USAQUEN,"VEHICULAR, PEATONAL",SIN,2015-11-05
-74.062195599999939,4.700763650000056,223,KR 53 X AV PEPE SIERRA (AC 116),SUBA,"VEHICULAR, PEATONAL",SIN,1998-03-20
-74.047324739999965,4.66436415000004,81,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 85,CHAPINERO,VEHICULAR,SIN,1997-09-04
-74.049800679999976,4.680912070000034,98,AV PASEO DEL COUNTRY (AK 15) X AV ENRIQUE GRAU ARAUJO (CL 95) ,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1980-10-29
-74.052129149999985,4.686100280000062,116,AV SANTA BARBARA (AK 19) X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1997-02-08
-74.052727819999973,4.723941350000075,124,KR 46A X AV CAMINO DEL PRADO (AC 138),SUBA,"VEHICULAR, PEATONAL",SIN,2000-06-13
-74.042071819999933,4.688545210000029,41,AV LAUREANO GOMEZ (AK 9) X CL 106,USAQUEN,VEHICULAR,SIN,1988-02-25
-74.043129369999974,4.698833020000052,48,AV PASEO DEL COUNTRY (AK 15) X CL 119,USAQUEN,"VEHICULAR, PEATONAL",SIN,1990-05-12
-74.042819949999966,4.704269690000046,43,AV PASEO DEL COUNTRY (AK 15) X AV CALLEJAS (AC 127),USAQUEN,"VEHICULAR, PEATONAL",SIN,1997-12-04
-74.041275679999956,4.729448500000046,36,AV JORGE URIBE BOTERO (AK 15) X AV CEDRITOS (AC 147),USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-06-09
-74.118857986999956,4.51008216200006,1456,KR 14F X AUTOPISTA AL LLANO (CL 84 S),USME,EXCLUSIVA PEATONAL,SIN,2016-05-14
-74.133693439999945,4.540243240000052,1454,KR 15 X AV BOYACA (AC 71B S),CIUDAD BOLIVAR,"VEHICULAR, PEATONAL",SIN,2016-05-14
-74.078134969999951,4.593338567000046,1483,KR 7 X CL 6C,CANDELARIA,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-07-28
-74.136877139999967,4.552266060000022,1452,AV BOYACA (TV17) X CL 66 S,CIUDAD BOLIVAR,EXCLUSIVA PEATONAL,"BOTON, SONORO",2016-03-03
-74.149781859999962,4.677617520000069,1448,KR 107A X CL 17,FONTIBON,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-03-10
-74.089980026999967,4.698336316000052,1447,KR 73A X CL 81B,ENGATIVA,EXCLUSIVA PEATONAL,"BOTON, SONORO",2016-03-02
-74.05895277999997,4.726157390000026,1373,KR 54D X AV CAMINO DEL PRADO (AC 138),SUBA,"VEHICULAR, PEATONAL",SIN,2016-03-07
-74.062005949999957,4.736345011000026,1338,AV LAS VILLAS (AK 58) X CL 152,SUBA,"VEHICULAR, PEATONAL","BOTON, RADAR",2016-03-16
-74.156540149999955,4.619866090000073,1288,TV 78K X CL 41 S,KENNEDY,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2012-12-20
-74.077580159999968,4.758467620000033,1308,KR 92 X CL 169B,SUBA,"VEHICULAR, PEATONAL",SIN,2012-12-19
-74.092653949999942,4.584032730000047,1321,KR 12 X AV FUCHA (AC 11 S),ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,2013-10-09
-74.074818469999968,4.599179820000074,480,AK 7 X CL 12,CANDELARIA,"EXCLUSIVA PEATONAL, BICIUSUARIOS","BOTON, SONORO",1994-05-30
-74.037570610999978,4.764560977000031,1345,KR 16 X CL 187,USAQUEN,"VEHICULAR, PEATONAL",SIN,2014-07-19
-74.047457279999946,4.761240910000026,1398,KR 50B X AV SAN ANTONIO (AC 183),SUBA,"VEHICULAR, PEATONAL","BOTON, SONORO",2014-10-16
-74.180732159999934,4.598573470000076,1364,KR 77J X CL 65 S,BOSA,"VEHICULAR, PEATONAL",SIN,2014-11-28
-74.10806654999999,4.563892820000035,1379,AV DARIO ECHANDIA (KR 10) X KR 9F,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,2015-03-19
-74.117408239999975,4.519784080000022,1367,AV CARACAS (AK 14) X CL 72 S ,USME,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-04-28
-74.045864029999962,4.726772290000042,1354,AV SANTA BARBARA (AK 19) X CL 145,USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS","BOTON, SONORO",2015-08-01
-74.153564169999981,4.684652540000059,1255,AV VERSALLES (AK 116) X CL 18,FONTIBON,"VEHICULAR, PEATONAL",SIN,2012-06-05
-74.11728095899997,4.588621915000033,1465,AV GENERAL SANTANDER (AK 27) X CL 32 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,2016-08-09
-74.066365337999969,4.669656233000069,1477,KR 28 X CL 78,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2016-08-11
-74.15571608099998,4.683120810000048,1458,AV VERSALLES (AK 116) X CL 17,FONTIBON,"VEHICULAR, PEATONAL",SIN,2016-08-10
-74.111423860999935,4.557432059000064,1457,AV DARIO ECHANDIA (KR 5L) X CL 48J SUR,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,2016-08-19
-74.14213155799996,4.590327838000064,1455,AK 54 X DG 51 S,TUNJUELITO,"VEHICULAR, PEATONAL",SIN,
-74.064798912999947,4.597960672000056,1462,KR 5A ESTE (CIRCUNVALAR) X INSTITUTO DE  ORTOPEDIA ROOSEVELT Y UDISTRITAL,SANTAFE,"VEHICULAR, PEATONAL",SIN,2016-08-20
-74.129090552999969,4.676538219000065,1451,TV 95A X AV LUIS CARLOS GALAN (AC 24),FONTIBON,EXCLUSIVA PEATONAL,"BOTON, SONORO",2016-01-16
-74.053901089999954,4.664308150000068,1361,AV GERMAN ARCINIEGAS (AK 11) X CL 80,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-01-22
-74.060987459999978,4.648457140000062,1342,KR 9 X AV JOSE CELESTINO MUTIS (AC 63),CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-01-21
-74.145972729999983,4.672964050000076,853,KR 100 X CL17,FONTIBON,VEHICULAR,SIN,1994-11-25
-74.088878170999976,4.661131204000071,1491,AK 60 X AC 63 (MUSEO DE LOS NIÑOS),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2014-09-18
-74.116840975999935,4.631899845000021,1486,KR 65 X CL 11,PEUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-09-22
-74.125711241999966,4.727605272000062,1453,KR 120 X AV MEDELLIN (AC 80) ,ENGATIVA,VEHICULAR,SIN,2016-08-25
-74.137567823999973,4.607483798000032,1493,KR 68I X CL37B S,KENNEDY,"VEHICULAR, PEATONAL",SIN,2016-09-20
-74.115223495999942,4.630881732000034,1485,KR 62 X CL 11,PUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-09-16
-74.114804410999966,4.634566421000045,750,KR 65 X AV CENTENARIO (AC 13),PUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",1998-01-16
-74.09957030299995,4.586588021000068,1470,KR 18 Y TV 18BIS X CL 15 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,2016-12-01
-74.099465147999979,4.584208998000065,1478,KR 16 X CL 17 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,2016-12-01
-74.067898838999952,4.731569018000073,1518,AV BOYACA (AK 72) X CL 145,SUBA,"VEHICULAR, PEATONAL",SIN,2016-12-13
-74.155927748999943,4.616561068000067,1490,AV PRIMERO DE MAYO (TV 78H) X CL 41 S,KENNEDY,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-12-18
-74.160194130999969,4.618126916000051,1517,TV 78J X CL 42 S,KENNEDY,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-12-18
-74.101433091999979,4.736539467000057,1467,AV EL TABOR (KR 106) X CL 132,SUBA,"VEHICULAR, PEATONAL",SIN,2016-12-23
-74.145982327999945,4.568591038000022,1494,KR 22G X AV CIUDAD DE VILLAVICENCIO (AC 61 S) ,CIUDAD BOLIVAR,"VEHICULAR, PEATONAL",SIN,2016-12-22
-74.077385152999966,4.692674732000057,1515,AVENIDA DE LA CONSTITUCION (AK 70) X CL 98,SUBA,"VEHICULAR, PEATONAL",SIN,2016-12-30
-74.075943199999983,4.693755008000039,1516,AVENIDA DE LA CONSTITUCION (AK 70) X CL 99,SUBA,"VEHICULAR, PEATONAL",SIN,2016-12-30
-74.059085158999949,4.649261641000066,1479,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 65,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2017-01-06
-74.074106129999961,4.625519110000028,462,KR 20 X DG 35BIS Y CL 36,TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1983-07-26
-74.106830419999937,4.67142049000006,711,AV BOYACA (AK 72) X AV PABLO VI (AC 53),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1983-07-26
-74.137767607999933,4.594679755000072,1145,AV DEL CONGRESO EUCARISTICO (KR 53)  X AV DEL SUR (CL 45A S),TUNJUELITO,EXCLUSIVA PEATONAL,"BOTON, SONORO",2005-04-22
-74.131424579999987,4.700121670000044,804,KR 110BIS X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-05-18
-74.104134349999981,4.584527490000028,1018,AV MARISCAL SUCRE (TV 21A) X DG 21A S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-04-23
-74.065685659999986,4.656385300000068,276,KR 17 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,VEHICULAR,SIN,1993-05-31
-74.064344269999935,4.651427510000076,257,AV CARACAS (AK 14) X CL 64,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1980-10-07
-74.17277004999994,4.615876455000034,919,AV AGOBERTO MEJIA CIFUENTES (AK 80) X CL 53 S,KENNEDY,"VEHICULAR, PEATONAL",SIN,1988-01-29
-74.054506019999963,4.677095580000071,147,KR 18 X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2004-08-13
-74.074091639999949,4.68804442000004,461,AV DEL CONGRESO EUCARISTICO (AK 68) X CL 98,SUBA,"VEHICULAR, PEATONAL",SIN,1997-04-16
-74.070116669999948,4.700018120000038,371,AV ALFREDO D BATERMAN (TV 60) X AV PEPE SIERRA (AC 116),SUBA,"VEHICULAR, PEATONAL",SIN,1983-07-07
-74.094491139999946,4.585805270000037,982,AV CARACAS (AK 14) X AV FUCHA (AC 11 S),ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1983-07-18
-74.08246478999996,4.620570570000041,552,AV GENERAL SANTANDER (AK 27) Y TV 28 X CL 22C,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2001-01-15
-74.067129139999963,4.62138992000007,307,AV ALBERTO LLERAS CAMARGO (AK 7) X AV TEUSAQUILLO (CL 34),SANTA FE,"VEHICULAR, PEATONAL",SIN,1998-06-12
-74.123927179999953,4.599420850000058,786,AV BATALLON CALDAS (AK 50) X CL 33 S,PUENTE ARANDA,VEHICULAR,SIN,1995-01-05
-74.072643269999958,4.633488230000069,430,KR 20 X AV FRANCISCO MIRANDA (AC 45),TEUSAQUILLO,VEHICULAR,SIN,1996-06-26
-74.068462829999987,4.617338123000025,339,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 31,SANTA FE,EXCLUSIVA PEATONAL,SIN,1993-09-09
-74.072200209999949,4.623488960000032,417,KR 17 X AV TEUSAQUILLO (AC 34),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1984-05-05
-74.16892538899998,4.625090020000073,915,KR 81G X AV CIUDAD DE VILLAVICENCIO (AC 43 S),KENNEDY,EXCLUSIVA PEATONAL,"BOTON, SONORO",2007-10-17
-74.152478642999938,4.631968607000033,869,AV DE LAS AMERICAS (DG 2) X KR 79C BIS,KENNEDY,"VEHICULAR, PEATONAL",SIN,2003-05-06
-74.058002879999947,4.658330780000028,172,AV GERMAN ARCINIEGAS (AK 11) X CL 73,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-08-31
-74.14302067999995,4.631108180000069,841,AV DE LAS AMERICAS (AC 6) X KR 74,KENNEDY,VEHICULAR,SIN,2003-07-22
-74.126421104999963,4.617786822000028,1126,AV DEL CONGRESO EUCARISTICO (AK 68) X CL 8 S,KENNEDY,EXCLUSIVA PEATONAL,"BOTON, SONORO",2008-01-24
-74.033275619999984,4.693689810000024,18,AV ALBERTO LLERAS CAMARGO (AK 7) X AV PEPE SIERRA (AC 116),USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-04-04
-74.100332279999975,4.732697820000055,1122,AV CIUDAD DE CALI (AK 104) X CL 130C,SUBA,"VEHICULAR, PEATONAL",SIN,2008-12-18
-74.032601039999975,4.717714060000048,16,AV LAUREANO GOMEZ (AK 9) X CL 140,USAQUEN,VEHICULAR,SIN,1995-04-12
